"progressive.vote","girls","child","republican","age","casename","name","area","circuit","year"
0,0,0,1,51,"Roddy v. Monsanto Co.","Arnold, Morris S.","employment","8",2001
0,0,0,1,51,"Roach v. Vallen Safety Supply","Arnold, Morris S.","employment","8",2001
0,5,5,0,40,"Kaye v. Lucent Techs., Inc.","Lay, Donald","employment","8",2001
0,1,2,0,49,"Burds v. Union Pac. Corp.","Bright, Myron","employment","8",2000
0,0,1,1,59,"Ghassemlou v. Hennepin County","Magill, Frank J.","employment","8",1999
0,2,2,1,50,"Amine v. St. Louis Univ.","Loken, James B.","employment","8",1999
0,2,3,1,50,"Clark v. Eagle Food Ctrs.","Bowman, Pasco M.","employment","8",1997
1,4,8,1,49,"Lansdale v. Hi-Health Supermart Corp.","O'Scannlain, Diaruid F.","employment","9",2002
0,1,3,0,54,"Correa v. Hawaiian Airlines, Inc.","Alarcon, Arthur L.","employment","9",2002
0,1,3,1,56,"O'Gara v. Cal. College of Podiatric Med.","Beezer, Robert R.","employment","9",2002
1,1,2,0,NA,"Flores v. CNG Fin. Corp.","Paez, Richard","employment","9",2002
0,1,1,0,NA,"Bauer v. Bd. of Supervisors","Silverman, Barry","employment","9",2002
1,NA,2,1,54,"Margolis v. Tektronix, Inc.","Nelson, Thomas G.","employment","9",2002
0,1,1,0,NA,"Johnson v. ITT Indus.","Graber, Susan","employment","9",2002
1,1,3,0,62,"Woods v. Champion Chevrolet","Tashima, Atsushi","employment","9",2002
1,0,0,0,43,"Everett-Dicko v. Ogden Entm't Servs.","Fletcher, William","employment","9",2002
0,1,1,0,NA,"Kowalow v. Corr. Servs. Corp.","Silverman, Barry","employment","9",2002
1,1,1,0,NA,"EEOC v. Micron Tech., Inc.","Silverman, Barry","employment","9",2002
1,1,2,0,NA,"Wood v. Wick Communs. Co.","Fisher, Raymond","employment","9",2002
0,2,3,1,59,"Holmes v. Runyon","Noonan, John T.","employment","9",2002
0,1,1,0,NA,"Summers v. Nev. ex rel. Dep't of Prisons","Graber, Susan","employment","9",2001
0,NA,NA,1,52,"Schneider v. San Diego County","Fernandez, Ferdinand F.","employment","9",2001
0,2,3,0,46,"Grimes v. W. Group Co.","Hug, Procter R.","employment","9",2001
0,1,3,1,46,"Busby v. Kramer","Kleinfeld, Andrew J.","employment","9",2001
1,2,3,0,46,"Leeny v. Clark County","Hug, Procter R.","employment","9",2001
1,1,2,0,NA,"Alexander v. Principi","Paez, Richard","employment","9",2001
1,0,0,0,NA,"Nichols v. Azteca Rest. Enters.","Wardlaw, Kim","employment","9",2001
0,NA,2,1,54,"Decker v. Barram","Nelson, Thomas G.","employment","9",2001
0,NA,NA,1,52,"Best v. Cal. Dep't of Corr.","Fernandez, Ferdinand F.","employment","9",2001
0,0,0,0,NA,"Morgan v. Tenet","Tallman, Richard","employment","9",2001
0,0,0,0,NA,"Martin v. Fireman's Fund Ins. Co.","McKeown, M. Margaret","employment","9",2001
0,NA,NA,1,52,"Burks v. Dep't of Ariz. Econ. Sec.","Fernandez, Ferdinand F.","employment","9",2001
0,1,2,0,NA,"Garland v. City of Seattle","Fisher, Raymond","employment","9",2001
1,2,4,1,60,"Ngo v. Reno Hilton Resort Corp.","Skopil, Otto R.","employment","9",1998
0,2,2,1,49,"Summers v. University of Nevada Las Vegas","Trott, Stephen S.","employment","9",1996
1,1,1,0,NA,"EEOC v. Commun. Tech. Sys.","Graber, Susan","pregnancy","9",2001
0,4,8,1,49,"Barnett v. Nevada ex rel. Its Dep't of Prisons","O'Scannlain, Diaruid F.","pregnancy","9",2001
0,0,2,1,54,"O'Neal v. Thompson","Brorby, Wade","employment","10",2002
0,0,2,1,NA,"Mitani v. Ihc Health Servs.","Hartz, Harris","employment","10",2002
0,0,2,1,54,"Jackson v. United States Postal Serv.","Brorby, Wade","employment","10",2002
0,1,2,0,45,"Conkle v. Potter","Holloway, William","employment","10",2002
0,1,3,1,NA,"Worley v. Bd. of County Comm'rs","Porfilio, John","employment","10",2002
0,1,2,0,45,"Duran v. N.M. DOL","Holloway, William","employment","10",2002
0,NA,NA,NA,NA,"Lewis v. Okla. ex rel. Bd. of Regents","Leonard I. Garth","employment","10",2002
0,1,2,0,45,"Walden v. Principi","Holloway, William","employment","10",2002
0,3,5,1,52,"Zinke v. Slater","Kelly, Paul J., Jr.","employment","10",2002
1,5,9,0,49,"Rogers v. City-County Health Dep't","McKay, Monroe G.","employment","10",2002
0,5,9,0,49,"Bateman v. UPS","McKay, Monroe G.","employment","10",2002
1,3,4,0,39,"Dawson v. Abraham","Seymour, Stephanie Kulp","employment","10",2002
0,5,9,0,49,"Duran v. N.M. Dep't of Labor","McKay, Monroe G.","employment","10",2002
0,1,3,1,NA,"Powell v. Cobe Labs., Inc.","Porfilio, John","employment","10",2002
0,1,3,1,NA,"Myers v. Colgate-Palmolive Co.","Porfilio, John","employment","10",2002
0,1,3,1,NA,"Wickman v. Henderson","Porfilio, John","employment","10",2001
0,1,3,1,49,"Pfahl v. Synthes (USA)","Barrett, James E.","employment","10",2001
0,1,1,1,53,"DeFlon v. Danka Corp.","Anderson, Stephen H.","employment","10",2001
0,2,4,1,48,"Gallegos v. Los Alamos County Fire Dep't","Ebel, David M.","employment","10",2000
0,1,3,1,NA,"Welder v. Univ. of Okla. Bd. of Regents ex rel. Oklahoma","Porfilio, John","employment","10",2000
0,0,1,1,54,"Moghadassi v. Okla. Dep't of Envtl. Quality","McWilliams, Robert H.","employment","10",2000
0,2,4,1,48,"Lundien v. United Airlines","Ebel, David M.","employment","10",2000
0,0,1,1,54,"Evans v. Dean Foods Co.","McWilliams, Robert H.","employment","10",2000
1,0,1,1,54,"Apgar v. Wyoming","McWilliams, Robert H.","employment","10",2000
0,1,2,0,45,"Mohankumar v. Kansas State Univ.","Holloway, William","employment","10",2000
1,1,2,0,48,"Toth v. Gates Rubber Co.","Murphy, Michael","employment","10",2000
0,1,2,0,45,"Barr v. Runyon","Holloway, William","employment","10",2000
0,2,4,1,48,"Schwinn v. Human Affairs Int'l, Inc.","Ebel, David M.","employment","10",2000
0,0,0,0,48,"Tutton v. ABC Supply Co.","Briscoe, Mary","employment","10",2000
0,0,1,0,NA,"Phillips v. Widnall","Henry, Robert Harlan","employment","10",2000
0,0,0,0,48,"Bradley v. Gear Prods.","Briscoe, Mary","employment","10",2000
0,1,1,1,53,"Barzellone v. City of Tulsa","Anderson, Stephen H.","employment","10",2000
0,2,4,1,39,"Squire v. United Airlines, Inc.","Tacha, Deanell R.","employment","10",2000
1,0,1,1,54,"Powell v. COBE Lab., Inc.","McWilliams, Robert H.","employment","10",2000
0,1,3,1,NA,"Sturdivan v. Tri-State Feeders, Inc.","Porfilio, John","employment","10",2000
0,1,2,0,48,"Robben v. Runyon","Murphy, Michael","employment","10",2000
0,1,2,0,48,"Paumer v. Crown Cork & Seal Co.","Murphy, Michael","employment","10",2000
1,5,9,0,49,"Adams v. American Airlines, Inc.","McKay, Monroe G.","employment","10",2000
0,0,0,0,48,"Marion v. Slaughter Co.","Briscoe, Mary","employment","10",1999
1,0,1,1,54,"Jessen v. Babbitt","McWilliams, Robert H.","employment","10",1999
0,0,1,1,54,"Caskey v. Commonwealth Broad., Inc.","McWilliams, Robert H.","employment","10",1999
0,1,3,1,49,"Mann v. Hutchinson Pub. Sch.","Barrett, James E.","employment","10",1999
0,1,3,1,NA,"Richardson-Longmire v. Kansas","Porfilio, John","employment","10",1999
0,1,3,1,49,"Gearhart v. Sears, Roebuck & Co.","Barrett, James E.","employment","10",1999
1,0,2,1,54,"Corbin v. Runyon","Brorby, Wade","employment","10",1999
0,1,2,0,45,"Miller v. Regents of the Univ. of Colo.","Holloway, William","employment","10",1999
1,1,2,0,45,"Pascouau v. Martin Marietta Corp.","Holloway, William","employment","10",1999
0,3,5,1,52,"Welsh v. City of Shawnee","Kelly, Paul J., Jr.","employment","10",1999
0,5,9,0,49,"Yurmann v. West","McKay, Monroe G.","employment","10",1999
0,1,2,0,45,"Holmes v. Regents of the Univ. of Colo.","Holloway, William","employment","10",1999
0,3,5,1,52,"Trujillo-Cummings v. Public Serv. Co.","Kelly, Paul J., Jr.","employment","10",1999
1,1,3,1,49,"Raleigh v. Snowbird Corp.","Barrett, James E.","employment","10",1999
0,3,5,1,52,"Johnson v. E.A. Miller, Inc.","Kelly, Paul J., Jr.","employment","10",1999
0,0,2,1,54,"Gagliano v. Storage Tech. Corp.","Brorby, Wade","employment","10",1999
0,0,0,0,48,"Thomas v. Board of Educ., Unified Sch. Dist. No. 501","Briscoe, Mary","employment","10",1998
0,3,5,1,52,"Houck v. City of Prairie Village","Kelly, Paul J., Jr.","employment","10",1998
0,2,4,1,48,"Richmond v. Oklahoma Univ. Bd. of Regents","Ebel, David M.","employment","10",1998
0,5,9,0,49,"Thomson v. Schlumberger Well Servs.","McKay, Monroe G.","employment","10",1998
0,5,9,0,49,"Jones v. Oklahoma Empl. Sec. Comm'n","McKay, Monroe G.","employment","10",1998
0,0,2,1,54,"Schroder v. Runyon","Brorby, Wade","employment","10",1998
0,2,4,1,48,"Kaufman v. BDM Techs.","Ebel, David M.","employment","10",1998
0,NA,NA,NA,NA,"Mobley v. Dillon Cos.","Logan","employment","10",1998
0,0,1,0,NA,"Young v. Cobe Lab.","Henry, Robert Harlan","employment","10",1998
0,3,5,1,52,"Birge v. Apfel","Kelly, Paul J., Jr.","employment","10",1998
0,3,5,1,52,"Martinez v. Northern Rio Arriba Elec. Coop.","Kelly, Paul J., Jr.","employment","10",1998
0,2,4,1,48,"Myers v. LeFlore County Bd. of Comm'rs","Ebel, David M.","employment","10",1998
0,5,9,0,49,"Griffin v. Dillon Family & Youth Servs.","McKay, Monroe G.","employment","10",1997
0,1,3,1,49,"Brasko v. City of Caney","Barrett, James E.","employment","10",1997
0,0,1,0,NA,"Redding v. AT&T Corp.","Henry, Robert Harlan","pregnancy","10",1997
0,1,2,0,45,"Torre v. Federated Mut. Ins. Co.","Holloway, William","employment","10",1997
0,2,4,1,48,"Corey v. United States","Ebel, David M.","employment","10",1997
0,1,3,1,49,"Paulsboe v. Farnam Cos.","Barrett, James E.","employment","10",1997
0,0,1,1,54,"Frank v. Garden Med. Clinic, P.A.","McWilliams, Robert H.","employment","10",1997
0,3,5,1,52,"Steere v. Sanderson","Kelly, Paul J., Jr.","employment","10",1997
0,1,3,1,NA,"Sharon v. Yellow Freight Sys.","Porfilio, John","employment","10",1997
0,1,3,1,49,"Aleman v. Sharp","Barrett, James E.","pregnancy","10",1998
0,0,1,0,NA,"Redding v. AT&T Corp.","Henry, Robert Harlan","pregnancy","10",1997
1,2,2,0,NA,"Dunaway v. Int'l Bhd. of Teamsters","Garland, Merrick","employment","DC",2002
1,2,3,1,44,"Peyton v. DiMario","Sentelle, David B.","employment","DC",2002
1,2,3,1,44,"Stella v. Mineta","Sentelle, David B.","employment","DC",2002
1,2,3,1,44,"Makins v. District of Columbia","Sentelle, David B.","employment","DC",2002
1,2,2,0,NA,"Stewart v. Evans","Garland, Merrick","employment","DC",2002
1,3,4,0,NA,"Thomas v. NFL Players Ass'n","Tatel, David Stephen","employment","DC",2001
0,2,3,0,NA,"LaPrade v. Kidder, Peabody & Co.","Rogers, Judith Ann Wilson","employment","DC",2001
1,1,2,1,47,"Jones v. Washington Metro. Area Transit Auth.","Randolph, A. Raymond","employment","DC",2000
0,2,2,0,NA,"Borgo v. Goldin","Garland, Merrick","employment","DC",2000
0,1,2,1,47,"Gleklen v. Democratic Congressional Campaign Comm., Inc.","Randolph, A. Raymond","pregnancy","DC",2000
0,1,2,1,47,"Brown v. Brody","Randolph, A. Raymond","employment","DC",1999
0,3,4,0,NA,"Holbrook v. Reno","Tatel, David Stephen","employment","DC",1999
0,3,4,0,NA,"EEOC v. Lutheran Social Servs.","Tatel, David Stephen","employment","DC",1999
0,3,4,0,NA,"Martini v. Fannie Mae","Tatel, David Stephen","employment","DC",1999
0,0,0,1,46,"Carpenter v. Fannie Mae","Henderson, Karen LeCraft","employment","DC",1999
0,2,3,0,NA,"Carpenter v. Fannie Mae","Rogers, Judith Ann Wilson","employment","DC",1999
1,3,4,0,NA,"Butler v. West","Tatel, David Stephen","employment","DC",1999
0,3,4,0,NA,"Smith-Haynie v. District of Columbia","Tatel, David Stephen","employment","DC",1998
1,2,2,0,NA,"Griffin v. Washington Convention Ctr.","Garland, Merrick","employment","DC",1998
0,1,6,1,62,"Thomas v. NFL Players Ass'n","Buckley, James L.","employment","DC",1997
1,3,4,0,NA,"Kolstad v. ADA","Tatel, David Stephen","employment","DC",1997
1,2,3,1,44,"East v. Graphic Arts Indus. Joint Pension Trust","Sentelle, David B.","pregnancy","DC",1997
1,2,3,0,NA,"Hartman v. Duffey","Rogers, Judith Ann Wilson","employment","DC",1996
1,3,4,0,NA,"Terry v. Reno","Tatel, David Stephen","abortion","DC",1996
1,2,3,1,44,"AT&T v. EEOC","Sentelle, David B.","pregnancy","DC",2001
0,2,2,0,NA,"Foley v. Commonwealth Elec. Co.","Lipez, Kermit","employment","1",2002
0,0,2,1,NA,"Rosado v. Radio Shack, Inc.","Howard, Jeffrey","employment","1",2002
0,0,2,1,NA,"Gu v. Boston Police Dep't","Howard, Jeffrey","employment","1",2002
1,3,4,1,64,"Crowley v. L.L. Bean, Inc.","Gibson, John R.","employment","1",2002
1,2,2,0,NA,"Marrero v. Goya of P.R., Inc.","Lipez, Kermit","employment","1",2002
1,NA,NA,NA,NA,"Gorski v. N.H. Dep't of Corr.","O'Toole","employment","1",2002
0,NA,NA,NA,NA,"Gray v. Genlyte Group, Inc.","Gertner","employment","1",2002
0,0,1,0,49,"Conto v. Concord Hosp., Inc.","Lynch, Sandra","employment","1",2001
1,2,2,0,NA,"Zimmerman v. Direct Fed. Credit Union","Lipez, Kermit","employment","1",2001
0,NA,4,1,51,"Kirk v. Hitchcock Clinic","Torruella del Valle, Juan R.","employment","1",2001
0,NA,NA,NA,NA,"Davis v. Lucent Techs., Inc.","O'Toole","employment","1",2001
0,1,3,1,53,"Straughn v. Delta Air Lines, Inc.","Boudin, Michael","employment","1",2001
1,NA,NA,NA,NA,"Alberty-Velez v. Corporacion de P.R. Para la Diffusion Publica","Garcia-Gregory","employment","1",2001
1,2,2,0,NA,"O'Rourke v. City of Providence","Lipez, Kermit","employment","1",2001
1,0,1,0,49,"Conetta v. Nat'l Hair Care Ctrs., Inc.","Lynch, Sandra","employment","1",2001
1,NA,NA,NA,NA,"Romano v. U-Haul Int'l","Saris","employment","1",2000
0,2,2,0,NA,"Megwinoff v. Banco Bilbao Vizcaya","Lipez, Kermit","employment","1",2000
0,NA,NA,NA,NA,"Rodriguez v. SmithKline Beecham","Schwarzer","employment","1",2000
1,1,3,1,53,"White v. New Hampshire Dep't of Corrections","Boudin, Michael","employment","1",2000
1,NA,15,1,44,"Santiago-Ramos v. Centennial P.R. Wireless Corp.","Wallace, J. Clifford","employment","1",2000
0,2,2,0,NA,"Wills v. Brown Univ.","Lipez, Kermit","employment","1",1999
1,0,2,1,58,"Campos-Orrego v. Rivera","Cyr, Conrad F.","employment","1",1999
1,0,1,0,49,"Rosenberg v. Merrill Lynch, Pierce, Fenner & Smith, Inc.","Lynch, Sandra","employment","1",1999
0,0,1,0,49,"Lennon v. Rubin","Lynch, Sandra","employment","1",1999
1,1,3,0,57,"Tang v. Department of Ederly Affairs","Bownes, Hugh","employment","1",1998
1,0,2,1,52,"Troy v. Bay State Computer Group","Aldrich, Bailey","employment","1",1998
1,0,2,1,58,"McMillan v. Massachusetts SPCA","Cyr, Conrad F.","employment","1",1998
0,0,1,0,49,"DeNovellis v. Shalala","Lynch, Sandra","employment","1",1998
1,NA,NA,NA,NA,"Rodriguez-Hernandez v. Miranda-Velez","DiClerico","employment","1",1998
1,0,1,0,49,"Coutin v. Young & Rubicam P.R.","Lynch, Sandra","employment","1",1997
0,0,2,1,58,"Serapion v. Martinez","Cyr, Conrad F.","employment","1",1997
0,0,1,0,49,"Randlett v. Shalala","Lynch, Sandra","employment","1",1997
1,NA,2,1,61,"Molloy v. Blanchard","Stahl, Norman H.","employment","1",1997
1,NA,NA,NA,NA,"Morrison v. Carleton Woolen Mills","Boyle","employment","1",1997
1,NA,NA,NA,NA,"Legault v. Zambarano","Ponsor","employment","1",1997
1,2,3,1,45,"Selgas v. American Airlines","Campbell, Levin H.","employment","1",1997
0,1,3,1,53,"Lawton v. State Mut. Life Assur. Co. of Am.","Boudin, Michael","employment","1",1996
1,NA,2,1,61,"Cohen v. Brown Univ.","Stahl, Norman H.","Title IX","1",1996
1,NA,NA,NA,NA,"Rodriguez-Hernandez v. Miranda-Velez","DiClerico","employment","1",1998
1,NA,2,1,61,"Cohen v. Brown Univ.","Stahl, Norman H.","Title IX","1",1996
0,NA,NA,NA,NA,"Mario v. P & C Food Mkts.","Parker, Barrington","employment","2",2002
1,0,2,0,NA,"Min Jin v. Metro. Life Ins. Co.","Parker, Fred Irving","employment","2",2002
0,0,0,0,NA,"Alfano v. Costello","Sack, Robert","employment","2",2002
0,0,0,0,NA,"Grillo v. N.Y. City Transit Auth.","Sack, Robert","employment","2",2002
1,NA,NA,NA,NA,"Phillips v. Bowen","John Martin","employment","2",2002
1,0,0,1,48,"Legnani v. Alitalia Linee Aeree Italiane, S.P.A.","Jacobs, Dennis G.","employment","2",2001
NA,NA,NA,NA,NA,"Martens v. Thomann",NA,"employment","2",2001
0,NA,NA,NA,NA,"Weeks v. New York State","David G. Larimer","employment","2",2001
1,0,0,0,NA,"Garcia v. Akwesasne Hous. Auth.","Katzmann, Robert","employment","2",2001
0,NA,NA,NA,NA,"McGuinness v. Lincoln Hall","John F. Keenan","employment","2",2001
0,NA,NA,NA,NA,"Brown v. Henderson","Lewis Kaplan","employment","2",2001
1,0,0,0,NA,"Rose v. N.Y. City Bd. of Educ.","Sotomayor, Sonia","employment","2",2001
1,0,0,0,NA,"Holtz v. Rockefeller & Co.","Sack, Robert","employment","2",2001
1,0,0,0,NA,"Cifra v. GE","Sotomayor, Sonia","employment","2",2001
0,0,0,0,NA,"Leibovitz v. New York City Transit Auth.","Sack, Robert","employment","2",2001
1,0,0,0,NA,"Zimmermann v. Assocs. First Capital Corp.","Sack, Robert","employment","2",2001
0,NA,NA,NA,NA,"Fitzgerald v. Henderson","Edward R. Korman","employment","2",2001
1,1,2,0,NA,"Gregory v. Daly","Pooler, Rosemary","employment","2",2001
1,NA,NA,NA,NA,"Raniola v. Bratton","Carol Bagley Amon","employment","2",2001
1,0,0,0,NA,"Meloff v. New York Life Ins. Co.","Sotomayor, Sonia","employment","2",2001
1,1,2,0,NA,"Lavin-Mceleney v. Marist College","Pooler, Rosemary","employment","2",2001
1,NA,NA,NA,NA,"Flaherty v. Metromail Corp.","Reena Raggi","employment","2",2000
0,0,2,0,NA,"Weinstock v. Columbia Univ.","Parker, Fred Irving","employment","2",2000
0,0,0,0,NA,"Simonton v. Runyon","Katzmann, Robert","employment","2",2000
1,1,2,0,NA,"Wolak v. Spucci","Pooler, Rosemary","employment","2",2000
1,1,2,0,NA,"Howley v. Town of Stratford","Pooler, Rosemary","employment","2",2000
0,NA,NA,NA,NA,"Clark v. New York State Elec. & Gas Corp.","Richard W. Goldberg","employment","2",2000
0,NA,NA,NA,NA,"Butler v. New York State Dep't of Law","Jacob Mishler","employment","2",2000
1,1,1,0,NA,"Ryduchowski v. Port Auth.","Leval, Pierre Nelson","employment","2",2000
1,0,0,0,NA,"Cruz v. Coach Stores, Inc.","Sotomayor, Sonia","employment","2",2000
0,0,0,0,NA,"Boos v. Runyon","Sotomayor, Sonia","employment","2",2000
0,NA,NA,NA,NA,"Bickerstaff v. Vassar College","Thomas J. McAvoy","employment","2",1999
0,0,2,0,NA,"Smith v. Xerox Corp.","Parker, Fred Irving","employment","2",1999
0,NA,NA,NA,NA,"Brennan v. Metropolitan Opera Ass'n","Robert Patterson","employment","2",1999
1,3,3,0,55,"Belfi v. Prendergast","Keith, Damon J.","employment","2",1999
1,0,0,0,NA,"Ortiz-Del Valle v. NBA","Sotomayor, Sonia","employment","2",1999
1,NA,NA,NA,NA,"Cosgrove v. Sears, Roebuck, & Co.","Jacob Mishler","employment","2",1999
1,0,4,0,NA,"Pietras v. Board of Fire Comm'rs","Straub,  Chester","employment","2",1999
1,NA,NA,NA,NA,"Bonner v. Guccione","Edward Korman","employment","2",1999
1,2,3,1,59,"Leopold v. Baccarat, Inc.","Noonan, John T.","employment","2",1999
1,NA,NA,NA,NA,"Anderson v. State Univ. of New York","Milton Pollack","employment","2",1999
1,NA,NA,NA,NA,"EEOC v. Joint Apprenticeship Comm. of the Joint Indus. Bd. of the Elec.  Indus.","I. Leo Glasser","employment","2",1998
1,NA,NA,NA,NA,"Hawkins v. 1115 Legal Serv. Care","Janet Hall","employment","2",1998
1,2,4,0,NA,"Quinn v. Green Tree Credit Corp.","Cabranes, Jose Alberto","employment","2",1998
0,NA,NA,NA,NA,"Austin v. Ford Models","Chalres Brieant","employment","2",1998
1,NA,NA,NA,NA,"Gallagher v. Delaney","Jack Weinstein","employment","2",1998
0,NA,NA,NA,NA,"Galdieri-Ambrosini v. National Realty & Dev. Corp.","David Trager","employment","2",1998
1,1,4,1,57,"Annis v. County of Westchester","McLaughlin, Joseph W.","employment","2",1998
1,1,1,0,NA,"Pollis v. New Sch. for Soc. Research","Leval, Pierre Nelson","employment","2",1997
0,NA,NA,NA,NA,"Canfield v. Van Atta Buick/GMC Truck","Charles Brieant","employment","2",1997
0,NA,NA,NA,NA,"Renz v. Grey Adver.","Thomas McAvoy","employment","2",1997
1,NA,NA,NA,NA,"Ierardi v. Sisco","Denis Hurley","employment","2",1997
1,0,2,0,NA,"Kracunas v. Iona College","Parker, Fred Irving","employment","2",1997
0,NA,NA,NA,NA,"Shumway v. UPS","Denny Chin","employment","2",1997
0,NA,NA,NA,NA,"Torres v. Pisano","Denis Hurley","employment","2",1997
0,0,2,0,NA,"Luciano v. Olsten Corp.","Parker, Fred Irving","employment","2",1997
1,0,2,0,NA,"Luciano v. Olsten Corp.","Parker, Fred Irving","employment","2",1997
1,2,4,0,NA,"Dailey v. Societe Generale","Cabranes, Jose Alberto","employment","2",1997
